work_id	workno	score	matched_field
8133	RJ059879	1.00	ja
8134	RJ204009	1.00	ja
8135	RJ091733	1.00	ja
8136	RJ145617	1.00	ja
8137	RJ101975	1.00	ja
8139	RJ133350	1.00	ja
8140	RJ126292	1.00	ja
8142	RJ056678	1.00	ja
8143	RJ240844	1.00	ja
8144	RJ097211	1.00	ja
8145	RJ152709	1.00	ja
8146	RJ214480	1.00	ja
8147	RJ138382	1.00	ja
8148	RJ158564	1.00	ja
8150	RJ118910	1.00	ja
8151	RJ180549	1.00	ja
8152	RJ126592	1.00	ja
8160	RJ087750	1.00	ja
8170	VJ006609	1.00	ja
8175	RJ054277	1.00	ja
8176	RJ039003	1.00	ja
8179	VJ002008	1.00	alias
8183	VJ009822	1.00	ja
8186	RJ043872	1.00	ja
8195	VJ003421	1.00	ja
8221	VJ006678	1.00	ja
8222	RJ377049	1.00	ja
8224	RJ243564	1.00	ja
8240	VJ009166	1.00	ja
8246	VJ003700	1.00	ja
8247	VJ003848	1.00	ja
8271	VJ005627	1.00	ja
8272	VJ006438	1.00	ja
8283	RJ044088	1.00	ja
8295	VJ006499	1.00	ja
8301	RJ297813	1.00	ja
8318	RJ108136	1.00	ja
8320	VJ011516	1.00	ja
8325	VJ001471	1.00	ja
8330	RJ067452	1.00	ja
8335	VJ003833	1.00	ja
8341	VJ003818	1.00	ja
8346	VJ010737	1.00	ja
8353	VJ009296	1.00	ja
8355	VJ011744	1.00	ja
8356	VJ011804	1.00	ja
8370	RJ017031	1.00	ja
8371	RJ032501	1.00	alias
8373	VJ005150	1.00	ja
8383	VJ010138	1.00	ja
8385	VJ011443	1.00	ja
8400	VJ010602	1.00	ja
8414	RJ018717	1.00	ja
8427	RJ111196	1.00	ja
8430	RJ095547	1.00	ja
8431	RJ159783	1.00	ja
8432	RJ163082	1.00	ja
8439	RJ106977	1.00	ja
8441	RJ103943	1.00	ja
8442	VJ001414	1.00	alias
8444	VJ004525	1.00	ja
8445	VJ004456	1.00	ja
8446	RJ130526	1.00	ja
8447	RJ109906	1.00	ja
8456	RJ065769	1.00	ja
8457	VJ003728	1.00	ja
8459	VJ008097	1.00	ja
8461	VJ010115	1.00	ja
8462	VJ006642	1.00	ja
8463	VJ007229	1.00	ja
8465	VJ010451	1.00	alias
8469	RJ110992	1.00	ja
8470	RJ194757	1.00	ja
8480	RJ374807	1.00	ja
8486	VJ008502	1.00	ja
8489	RJ197013	1.00	ja
8490	RJ234435	1.00	ja
8493	RJ046815	1.00	ja
8495	RJ389834	0.97	ja
8506	VJ010263	1.00	ja
8519	VJ006765	1.00	ja
8522	RJ137601	1.00	ja
8531	VJ010253	1.00	ja
8533	RJ210520	1.00	ja
8535	VJ004827	1.00	ja
8547	VJ008012	1.00	ja
8550	RJ081989	1.00	ja
8551	VJ011127	1.00	ja
8555	VJ009098	1.00	ja
8556	VJ006943	1.00	ja
8559	RJ184791	1.00	ja
8564	RJ381335	1.00	ja
8570	VJ005300	1.00	ja
8571	VJ007881	1.00	ja
8573	RJ118317	1.00	ja
8582	VJ004777	1.00	ja
8586	VJ010714	1.00	ja
8594	VJ011374	1.00	ja
8596	RJ065582	1.00	ja
8599	RJ123789	1.00	ja
8603	VJ006509	1.00	ja
8605	RJ091542	1.00	ja
8606	RJ056672	1.00	ja
8607	VJ011184	1.00	ja
8608	RJ083578	1.00	alias
8609	RJ391174	1.00	ja
8622	RJ043554	1.00	ja
8626	VJ002451	1.00	ja
8627	VJ008758	1.00	ja
8628	VJ005468	1.00	ja
8629	VJ005598	1.00	ja
8632	RJ169911	1.00	ja
8635	RJ119353	1.00	ja
8636	VJ002287	0.62	alias
8639	RJ113684	1.00	ja
8644	RJ113900	1.00	ja
8645	RJ137594	1.00	ja
8646	RJ020951	1.00	ja
8647	RJ086399	1.00	ja
8648	RJ017491	1.00	ja
8649	RJ097285	1.00	ja
8652	VJ001412	1.00	ja
8657	RJ039322	1.00	ja
8658	RJ071512	1.00	ja
8661	RJ015644	1.00	ja
8664	RJ049530	1.00	ja
8667	RJ041811	1.00	ja
8668	RJ035249	1.00	ja
8676	RJ040725	1.00	ja
8677	RJ037538	1.00	ja
8678	RJ086542	1.00	ja
8679	RJ196593	1.00	ja
8686	RJ160271	1.00	ja
8688	RJ255975	1.00	ja
8689	RJ036298	1.00	ja
8696	RJ040091	1.00	ja
8698	RJ086736	1.00	ja
8700	RJ112257	1.00	alias
8701	RJ149639	1.00	ja
8707	RJ144858	1.00	ja
8710	RJ182347	1.00	ja
8714	VJ011222	1.00	ja
8716	RJ141918	1.00	ja
8720	RJ080458	1.00	ja
8721	RJ044933	1.00	ja
8726	RJ121973	1.00	ja
8730	RJ021154	1.00	ja
8732	RJ047923	1.00	ja
8733	RJ015877	1.00	ja
8739	RJ085801	1.00	ja
8744	RJ049388	1.00	ja
8745	RJ01505993	1.00	ja
8749	RJ171936	1.00	ja
8754	VJ009253	1.00	ja
8759	RJ030600	1.00	alias
8769	RJ041043	1.00	ja
8771	RJ033253	1.00	ja
8772	RJ036827	1.00	ja
8796	VJ006680	1.00	ja
8809	RJ323151	1.00	ja
8819	RJ206667	1.00	ja
8836	VJ006412	1.00	ja
8837	VJ006931	1.00	ja
8848	RJ271743	1.00	ja
8855	RJ043283	1.00	ja
8862	VJ005410	1.00	ja
8865	RJ398181	1.00	ja
8869	VJ004350	1.00	ja
8870	VJ005604	1.00	ja
8878	RJ143354	1.00	ja
8881	VJ008067	1.00	en
8885	RJ100922	1.00	ja
8886	RJ032287	1.00	ja
8887	RJ196125	1.00	ja
8889	RJ150923	1.00	ja
8892	RJ041576	1.00	ja
8894	RJ087010	1.00	ja
8895	RJ059017	1.00	ja
8896	RJ084055	1.00	ja
8897	RJ055893	1.00	ja
8898	RJ058567	1.00	ja
8899	RJ080645	1.00	ja
8901	RJ042651	1.00	ja
8908	RJ068998	1.00	ja
8909	RJ060061	1.00	ja
8910	RJ104338	1.00	ja
8911	RJ038452	1.00	ja
8920	VJ001796	1.00	ja
8923	RJ069873	1.00	ja
8926	VJ007695	1.00	ja
8929	VJ011140	1.00	ja
8931	RJ204638	1.00	ja
8932	VJ008810	1.00	ja
8934	RJ032696	1.00	ja
8935	RJ034346	1.00	ja
8936	RJ051921	1.00	ja
8939	RJ039904	1.00	ja
8940	RJ044863	1.00	ja
8943	RJ128151	1.00	ja
8958	RJ079656	1.00	alias
8959	RJ079658	1.00	ja
8961	RJ079659	0.93	ja
8969	VJ007165	1.00	ja
8975	VJ006738	1.00	ja
8978	RJ032559	1.00	ja
8989	RJ017698	1.00	ja
8991	RJ228398	0.67	ja
8992	RJ037585	1.00	ja
9014	VJ010343	1.00	ja
9017	VJ009292	0.94	ja
9023	VJ008060	1.00	ja
9024	VJ009589	1.00	ja
9033	VJ010624	1.00	ja
9043	RJ069343	1.00	ja
9046	RJ023819	1.00	ja
9047	RJ280062	1.00	ja
9049	RJ168046	1.00	ja
9050	VJ009087	1.00	ja
9055	RJ119245	1.00	ja
9064	VJ008293	1.00	ja
9067	VJ006951	1.00	ja
9068	VJ002089	1.00	ja
9076	VJ007797	1.00	ja
9080	RJ059806	1.00	ja
9081	VJ007313	1.00	ja
9095	VJ002019	1.00	ja
9104	VJ007644	1.00	ja
9105	RJ052259	1.00	ja
9107	RJ036495	1.00	ja
9111	RJ023237	1.00	ja
9115	VJ002154	1.00	ja
9117	RJ01261292	1.00	ja
9118	RJ268671	1.00	ja
9121	RJ087566	1.00	ja
9123	RJ175291	1.00	ja
9142	VJ002694	1.00	alias
9143	RJ01482095	1.00	ja
9154	RJ033890	1.00	ja
9159	VJ001359	1.00	ja
9161	RJ01564438	1.00	ja
9164	VJ001311	1.00	alias
9166	VJ013031	1.00	ja
9167	VJ004450	1.00	ja
9169	VJ005735	1.00	ja
9171	VJ009529	1.00	ja
9172	VJ002513	1.00	ja
9179	VJ002702	1.00	ja
9185	VJ004410	1.00	ja
9187	VJ011748	0.62	ja
9192	VJ001280	1.00	ja
9194	RJ054897	1.00	ja
9210	VJ008890	1.00	ja
9212	VJ002528	1.00	ja
9213	RJ335685	1.00	ja
9215	VJ003320	1.00	ja
9217	VJ001753	1.00	ja
9218	VJ006409	1.00	ja
9223	VJ011157	1.00	ja
9224	VJ002821	1.00	ja
9232	VJ006637	1.00	ja
9235	VJ009453	1.00	ja
9236	VJ002813	1.00	ja
9240	VJ008710	1.00	ja
9244	RJ128317	1.00	ja
9245	VJ001001	1.00	alias
9247	RJ168309	0.94	ja
9248	VJ001886	1.00	ja
9254	RJ214107	1.00	ja
9261	VJ007842	1.00	ja
9271	VJ001533	1.00	ja
9278	RJ296481	0.97	ja
9280	RJ044704	1.00	ja
9282	VJ005432	1.00	ja
9284	VJ005433	1.00	ja
9286	RJ277078	1.00	ja
9291	VJ001393	1.00	ja
9293	VJ006198	1.00	alias
9299	VJ010575	1.00	ja
9301	RJ235924	1.00	ja
9303	RJ166277	1.00	ja
9305	RJ067224	1.00	ja
9314	VJ011695	1.00	ja
9315	RJ016859	1.00	ja
9333	RJ007905	1.00	ja
9334	RJ01229342	1.00	ja
9335	RJ014106	1.00	ja
9336	VJ002410	1.00	ja
9349	VJ001847	1.00	ja
9350	VJ002272	1.00	ja
9353	VJ012454	1.00	ja
9354	VJ004541	1.00	ja
9356	VJ001911	1.00	ja
9359	VJ006107	1.00	ja
9360	VJ001454	1.00	ja
9361	VJ008638	1.00	ja
9363	VJ010485	1.00	ja
9368	VJ001671	1.00	ja
9371	VJ008184	1.00	ja
9372	RJ117562	1.00	ja
9380	VJ007669	1.00	ja
9381	VJ005713	0.90	ja
9390	RJ038720	1.00	ja
9391	RJ120973	1.00	ja
9393	VJ009160	1.00	ja
9396	RJ01575169	1.00	ja
9414	VJ006781	1.00	ja
9416	VJ007879	1.00	ja
9417	VJ005698	1.00	ja
9418	VJ008051	1.00	ja
9422	RJ129743	1.00	ja
9424	VJ001370	1.00	ja
9431	RJ092729	1.00	ja
9435	RJ049521	1.00	ja
9438	VJ003719	1.00	ja
9439	VJ003706	1.00	ja
9447	VJ010924	1.00	ja
9449	RJ076533	1.00	ja
9454	VJ007193	1.00	ja
9458	VJ009269	1.00	ja
9466	RJ027784	1.00	ja
9467	VJ003388	1.00	ja
9468	VJ006104	1.00	ja
9470	VJ007270	1.00	ja
9471	RJ027952	1.00	alias
9473	RJ01076401	1.00	ja
9544	VJ009693	1.00	ja
9594	VJ005705	1.00	ja
9656	VJ005320	1.00	ja
9659	VJ003957	1.00	ja
9660	VJ007280	1.00	ja
9696	VJ002349	1.00	ja
9723	VJ001726	1.00	ja
9742	RJ037836	1.00	ja
9758	VJ005173	1.00	ja
9838	VJ008222	1.00	ja
9847	VJ003564	1.00	ja
9861	VJ005656	1.00	ja
9873	VJ001487	1.00	alias
9876	VJ006563	1.00	ja
9878	VJ003505	1.00	ja
9907	VJ002960	1.00	ja
9915	VJ005172	1.00	ja
9943	VJ002737	1.00	ja
9950	VJ006935	1.00	ja
9952	VJ009662	1.00	ja
9995	VJ005036	1.00	ja
10043	VJ002870	1.00	ja
10059	VJ004447	1.00	ja
10071	VJ005390	1.00	ja
10237	VJ002118	1.00	alias
10245	RJ046594	1.00	ja
10250	RJ047632	1.00	ja
10251	RJ045291	1.00	alias
10265	VJ001732	1.00	ja
10281	VJ004665	1.00	ja
10321	VJ001222	1.00	ja
10342	VJ003842	1.00	ja
10346	VJ004320	1.00	ja
10380	VJ006565	1.00	ja
10381	RJ034738	1.00	ja
10485	VJ006844	1.00	ja
10486	VJ007001	1.00	ja
10506	RJ046319	1.00	ja
10507	VJ001733	1.00	ja
10586	RJ053979	1.00	ja
10642	RJ053812	1.00	ja
10679	RJ052059	1.00	ja
10681	VJ006971	1.00	ja
10693	VJ005958	1.00	ja
10718	VJ006505	1.00	ja
10720	VJ005293	1.00	ja
10743	RJ044577	1.00	ja
10766	VJ006906	1.00	ja
10789	VJ001652	1.00	ja
10790	VJ001654	1.00	ja
10866	RJ057835	1.00	ja
10924	VJ003650	1.00	ja
10929	VJ002205	1.00	ja
10953	RJ051340	1.00	ja
10970	VJ001820	1.00	ja
11051	VJ002376	1.00	alias
11226	VJ001004	1.00	ja
11375	VJ004967	1.00	ja
11404	VJ006890	1.00	ja
11407	VJ013973	1.00	ja
11419	VJ004738	1.00	ja
11502	VJ002029	1.00	ja
11521	VJ002409	1.00	ja
11565	VJ001064	1.00	ja
11572	RJ058114	1.00	ja
11580	RJ027358	1.00	ja
11582	RJ061877	1.00	ja
11610	RJ063959	1.00	ja
11707	VJ003616	1.00	ja
11708	VJ003710	1.00	ja
11734	VJ006652	1.00	ja
11799	VJ003679	1.00	ja
11819	VJ002858	1.00	ja
11825	VJ002734	1.00	ja
11827	VJ002782	0.88	ja
11830	RJ049139	1.00	ja
11834	RJ056387	1.00	ja
11835	RJ050734	1.00	ja
11883	RJ002056	1.00	ja
11884	RJ007643	1.00	ja
11885	RJ007649	1.00	ja
11886	RJ007686	1.00	ja
11887	RJ007712	1.00	ja
11888	RJ007751	1.00	ja
11891	RJ007838	1.00	ja
11892	RJ007925	1.00	ja
11893	RJ013361	1.00	ja
11894	RJ013637	1.00	ja
11895	RJ015308	1.00	ja
11896	RJ059798	1.00	ja
11917	RJ004832	1.00	alias
11919	RJ013950	1.00	ja
11936	RJ063982	1.00	alias
11951	VJ001258	1.00	ja
11966	VJ004859	1.00	en
11991	RJ076186	1.00	ja
12037	RJ015960	1.00	ja
12038	RJ027074	1.00	ja
12039	RJ049957	1.00	ja
12040	RJ025376	1.00	ja
12041	RJ027229	1.00	ja
12042	RJ028505	1.00	ja
12043	RJ030892	1.00	ja
12044	RJ033731	1.00	ja
12045	RJ036246	1.00	ja
12046	RJ036970	1.00	ja
12047	RJ042633	1.00	ja
12048	RJ041842	1.00	ja
12049	RJ044406	1.00	ja
12050	RJ045865	1.00	ja
12051	RJ049290	1.00	ja
12052	RJ052714	1.00	ja
12053	RJ063236	1.00	ja
12054	RJ065574	1.00	ja
12103	VJ006506	1.00	ja
12163	RJ068833	1.00	ja
12236	VJ005296	1.00	ja
12287	RJ013586	1.00	ja
12387	VJ005520	1.00	ja
12396	RJ022771	1.00	ja
12492	RJ071216	1.00	ja
12511	VJ007024	1.00	ja
12765	VJ005492	1.00	alias
12769	RJ072805	1.00	ja
12779	VJ004861	0.67	ja
12784	VJ005379	1.00	ja
12818	VJ004932	0.94	ja
12830	VJ002739	1.00	ja
12855	RJ072561	1.00	alias
12918	VJ002031	1.00	ja
12939	VJ011333	1.00	ja
12994	RJ022990	1.00	ja
12995	RJ027081	1.00	ja
13012	RJ039585	1.00	ja
13018	VJ007198	1.00	ja
13027	VJ006507	1.00	ja
13067	RJ073758	1.00	ja
13143	VJ006987	1.00	ja
13194	VJ004821	0.88	ja
13216	VJ005879	1.00	ja
13218	VJ008697	1.00	ja
13269	VJ003647	1.00	ja
13339	VJ002633	0.88	ja
13358	VJ005484	1.00	ja
13398	VJ011348	1.00	ja
13461	VJ004448	0.62	ja
13500	RJ041544	1.00	ja
13593	RJ080913	1.00	ja
13616	VJ001419	1.00	ja
13690	VJ007801	1.00	ja
13700	VJ006098	1.00	ja
13739	RJ083942	1.00	ja
13800	RJ036835	1.00	ja
13801	RJ022772	1.00	ja
13809	VJ006100	1.00	ja
13882	VJ006385	1.00	ja
13883	VJ001493	1.00	ja
13884	VJ001256	1.00	ja
13885	VJ001491	1.00	ja
13886	VJ001492	1.00	ja
13991	VJ002649	1.00	ja
14061	VJ007729	1.00	ja
14084	RJ084627	1.00	ja
14085	RJ047136	1.00	ja
14109	RJ051613	1.00	ja
14110	RJ070150	1.00	ja
14113	VJ009297	1.00	ja
14153	VJ007796	1.00	ja
14745	RJ082275	1.00	ja
14757	RJ075586	1.00	ja
14762	RJ027079	1.00	ja
14771	RJ075896	1.00	ja
15055	VJ008409	1.00	ja
15284	VJ006829	1.00	ja
15404	VJ007880	1.00	ja
15406	VJ010856	0.93	ja
15408	VJ006771	1.00	ja
15510	VJ006860	1.00	ja
15540	VJ004953	0.93	ja
15627	RJ056035	1.00	ja
15712	RJ097283	1.00	ja
15736	VJ007683	1.00	ja
15757	RJ095837	1.00	ja
15929	RJ072773	1.00	ja
15940	RJ099970	1.00	ja
16029	RJ102334	1.00	ja
16141	VJ007283	1.00	ja
16257	VJ007474	1.00	ja
16279	VJ007326	1.00	ja
16435	VJ007598	1.00	ja
16596	RJ298804	1.00	ja
16598	RJ039688	1.00	ja
16606	RJ026410	1.00	ja
16635	RJ026355	1.00	ja
16671	VJ007658	1.00	ja
16675	VJ007534	0.99	ja
16772	VJ007831	1.00	ja
16780	VJ007505	1.00	ja
16826	VJ009025	0.91	ja
16828	RJ219406	1.00	ja
16866	VJ007657	1.00	ja
16892	RJ036837	1.00	ja
16896	RJ110134	1.00	ja
16984	RJ108395	1.00	ja
17294	RJ120153	1.00	ja
17307	RJ107904	1.00	ja
17334	VJ007928	1.00	ja
17473	RJ119725	1.00	ja
17826	VJ010873	1.00	ja
17877	RJ122630	1.00	ja
17878	RJ102964	1.00	ja
17879	RJ096434	1.00	ja
17880	RJ090951	1.00	ja
17881	RJ071932	1.00	ja
18011	VJ008087	1.00	ja
18147	VJ008239	1.00	ja
18324	VJ008371	1.00	ja
18347	RJ126024	1.00	ja
18494	RJ128702	1.00	ja
18676	VJ001380	1.00	ja
18697	RJ131736	1.00	ja
18877	VJ008932	1.00	ja
19240	VJ009078	1.00	ja
19262	RJ136880	1.00	ja
19340	RJ139188	1.00	ja
19351	RJ074112	1.00	ja
19528	RJ141048	1.00	ja
19555	VJ009315	1.00	ja
19598	RJ143057	1.00	ja
19638	RJ279877	0.80	ja
19646	RJ135570	1.00	ja
19679	VJ009256	1.00	ja
19716	RJ133246	1.00	ja
19779	RJ145838	1.00	ja
19818	RJ031379	1.00	ja
19877	RJ104304	1.00	ja
19889	VJ009393	1.00	ja
19906	RJ106171	1.00	ja
19988	VJ008962	1.00	ja
20057	VJ009317	1.00	ja
20161	RJ302328	1.00	ja
20200	VJ009386	1.00	ja
20381	VJ013156	1.00	ja
20474	RJ139136	1.00	ja
20661	RJ109284	1.00	ja
20691	RJ118122	1.00	ja
20697	RJ149360	1.00	ja
20698	RJ145648	1.00	ja
20700	RJ138786	1.00	ja
20701	RJ121708	1.00	ja
20702	RJ126241	1.00	ja
20703	RJ115783	1.00	ja
20706	RJ102192	1.00	ja
20785	RJ146765	1.00	ja
20825	RJ152941	1.00	ja
20846	VJ009375	1.00	ja
20931	RJ158976	1.00	ja
20958	VJ009459	1.00	ja
21193	VJ009999	1.00	ja
21256	VJ009537	1.00	ja
21340	RJ102533	1.00	ja
21425	VJ009805	1.00	ja
21429	RJ168154	1.00	ja
21454	RJ152853	1.00	ja
21463	RJ168519	1.00	ja
21510	RJ166375	1.00	ja
21520	VJ010861	1.00	ja
21580	RJ151743	1.00	ja
21592	RJ136188	1.00	ja
21593	RJ136877	1.00	ja
21612	RJ105930	1.00	ja
21631	RJ120628	1.00	ja
21632	RJ130911	1.00	ja
21633	RJ142569	1.00	ja
21636	RJ158796	1.00	ja
21659	RJ173868	1.00	ja
21672	RJ172471	1.00	ja
21737	VJ010189	1.00	ja
21980	RJ179536	1.00	ja
21997	RJ181074	0.98	ja
22027	VJ010558	1.00	ja
22042	RJ178054	1.00	ja
22098	VJ012662	1.00	ja
22116	RJ223761	1.00	ja
22175	VJ010556	1.00	ja
22277	VJ010906	1.00	ja
22345	RJ185992	1.00	ja
22444	RJ187345	1.00	ja
22453	RJ184424	1.00	ja
22489	RJ185288	1.00	alias
22491	RJ189157	1.00	ja
22518	RJ203530	1.00	ja
22527	VJ010833	1.00	ja
22601	RJ193306	1.00	ja
22611	VJ010823	1.00	ja
22613	VJ011024	1.00	ja
22690	RJ192091	1.00	ja
22752	VJ010888	1.00	ja
22834	RJ198010	1.00	ja
22852	VJ010979	1.00	ja
22859	VJ010993	1.00	ja
22906	RJ007946	1.00	ja
22907	RJ018221	0.83	ja
22915	RJ014062	1.00	ja
22920	RJ018221	1.00	ja
22996	VJ011084	0.69	ja
23007	VJ011072	1.00	ja
23021	VJ011229	1.00	ja
23036	VJ011276	1.00	ja
23043	VJ011095	1.00	ja
23056	RJ028993	1.00	ja
23100	VJ011221	1.00	ja
23159	VJ011480	1.00	ja
23160	VJ011363	1.00	ja
23163	RJ199738	1.00	ja
23300	VJ011477	0.90	ja
23329	RJ208156	1.00	ja
23500	VJ011540	1.00	ja
23510	VJ011475	1.00	ja
23570	VJ011608	1.00	ja
23690	RJ216697	1.00	ja
23824	VJ011833	1.00	ja
23844	RJ206836	1.00	ja
23967	VJ011890	1.00	ja
24036	RJ134398	1.00	ja
24052	VJ012001	1.00	ja
24097	RJ219407	1.00	ja
24195	RJ085428	1.00	ja
24207	RJ075691	1.00	ja
24253	VJ012496	1.00	ja
24297	RJ228183	1.00	ja
24309	RJ234125	1.00	ja
24415	RJ018716	1.00	ja
24419	RJ028240	1.00	ja
24420	RJ034124	1.00	ja
24434	RJ086657	1.00	ja
24463	RJ073186	1.00	ja
24474	RJ070843	1.00	ja
24609	RJ230794	1.00	ja
24619	VJ012328	1.00	ja
24656	RJ098982	1.00	ja
24912	VJ012183	1.00	ja
24924	VJ012129	1.00	ja
24930	RJ232633	1.00	ja
25286	VJ012329	1.00	ja
25315	RJ067145	1.00	ja
25317	RJ181497	1.00	ja
25318	RJ166727	1.00	ja
25393	VJ012360	1.00	ja
25534	RJ241552	1.00	ja
25595	RJ243359	1.00	ja
25677	RJ220533	1.00	ja
25685	RJ249421	1.00	ja
25749	RJ244023	1.00	ja
25932	RJ237409	1.00	ja
25935	RJ247036	1.00	ja
25966	RJ040861	1.00	ja
26053	RJ01467754	1.00	ja
26056	VJ012677	1.00	ja
26133	VJ012766	1.00	ja
26373	RJ213431	1.00	ja
26397	RJ080923	1.00	ja
26407	RJ035426	1.00	ja
26474	RJ015534	1.00	ja
26560	VJ012873	1.00	ja
26592	VJ012928	1.00	ja
26701	RJ081999	1.00	ja
27072	VJ013347	1.00	ja
27091	RJ208158	1.00	ja
27337	VJ013183	1.00	ja
27413	VJ013355	1.00	ja
27784	RJ192554	1.00	ja
27935	RJ275470	1.00	ja
28211	VJ013592	1.00	ja
28213	VJ013708	1.00	ja
28458	RJ283169	1.00	ja
28608	RJ151742	1.00	ja
29033	RJ016907	1.00	ja
29158	VJ014028	1.00	ja
29432	VJ014114	1.00	ja
29517	VJ014334	1.00	ja
29752	RJ316784	1.00	ja
29874	RJ319530	1.00	ja
30086	VJ014502	1.00	ja
30305	RJ306788	1.00	ja
30342	RJ334378	0.97	ja
30577	RJ01052820	1.00	ja
30786	RJ249266	1.00	ja
30787	RJ257638	1.00	ja
30788	RJ264169	1.00	ja
30789	RJ278449	1.00	ja
30790	RJ294114	1.00	ja
30976	VJ014939	1.00	ja
31017	RJ360799	1.00	ja
31070	RJ337505	1.00	ja
31244	RJ342314	1.00	ja
31496	RJ345897	1.00	ja
31828	RJ159593	1.00	ja
31905	RJ214974	1.00	ja
31906	RJ256279	1.00	ja
31916	RJ233992	0.63	ja
32259	RJ334920	1.00	ja
32315	VJ015421	1.00	ja
32588	RJ361980	1.00	ja
32652	VJ015310	1.00	ja
32690	RJ01088980	1.00	ja
34147	RJ390354	1.00	ja
34236	RJ380617	1.00	ja
34386	VJ015316	1.00	ja
35513	RJ01092026	1.00	ja
36005	RJ047151	1.00	ja
36058	RJ015811	1.00	ja
36498	RJ01003428	1.00	ja
37073	VJ015503	1.00	ja
37842	RJ028989	1.00	ja
38104	RJ065645	1.00	ja
38194	RJ026837	1.00	ja
38195	RJ031966	1.00	ja
39179	RJ01059271	1.00	ja
39996	RJ331203	1.00	ja
41895	RJ415619	1.00	ja
41896	RJ341094	1.00	ja
41897	RJ297696	1.00	ja
43125	RJ278273	1.00	ja
43639	RJ01075734	1.00	ja
44133	RJ01118480	1.00	ja
45543	RJ01122463	1.00	ja
45876	RJ01167793	1.00	ja
46217	RJ01133834	1.00	ja
46456	RJ01032903	1.00	ja
47437	RJ01227019	1.00	ja
47474	RJ01069245	1.00	ja
47840	RJ01201220	1.00	ja
48368	RJ01349037	1.00	ja
48637	RJ312869	1.00	en
48638	RJ01129482	1.00	ja
48807	RJ01102109	1.00	ja
48864	RJ01300607	1.00	ja
48994	RJ01221854	1.00	ja
49157	RJ01259274	1.00	ja
50312	RJ370402	1.00	ja
50993	RJ01354393	1.00	ja
51872	RJ01424246	1.00	ja
52523	RJ01374641	1.00	ja
55101	RJ01453875	1.00	ja
55266	RJ01388981	1.00	ja
55781	RJ01203767	1.00	ja
55958	RJ01397284	1.00	ja
57829	RJ01272421	0.96	ja
58031	RJ01559823	1.00	ja
58194	RJ01557970	1.00	ja
58801	RJ01554879	1.00	ja
58915	RJ01436672	1.00	ja
59480	RJ01620093	0.89	ja
60062	RJ01299257	1.00	ja
60963	RJ01624849	1.00	ja
61112	RJ01296782	1.00	zh
61118	RJ01637416	1.00	ja
61119	RJ01271506	1.00	ja
61120	RJ01549336	1.00	ja
61144	RJ249908	1.00	ja
61148	RJ01241396	1.00	zh
61164	RJ01592761	1.00	ja
61177	RJ01649048	1.00	ja
61413	RJ01532102	1.00	ja
61630	RJ01268751	1.00	ja
61657	RJ01063464	1.00	en
206727	RJ039036	1.00	ja
206728	RJ058705	1.00	ja
206731	RJ01022167	1.00	zh
211869	VJ005703	0.73	en
211940	VJ006698	1.00	alias
212497	VJ013415	1.00	ja
215085	RJ376315	1.00	ja
226559	RJ01659307	1.00	ja
226790	RJ220536	1.00	zh
226791	RJ220535	1.00	zh
226891	RJ01673377	1.00	ja
270915	RJ01214867	1.00	ja
